,date,activity,gender,number,x_axis,y_axis,z_axis,axis_avg
158,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
159,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,49.0,39.333333333333336
160,2011-04-11-11-54-10,use_telephone,f,1,43.0,25.0,49.0,39.0
161,2011-04-11-11-54-10,use_telephone,f,1,44.0,26.0,49.0,39.666666666666664
162,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,48.0,39.666666666666664
163,2011-04-11-11-54-10,use_telephone,f,1,43.0,26.0,48.0,39.0
164,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,49.0,39.333333333333336
165,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
166,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,48.0,39.0
167,2011-04-11-11-54-10,use_telephone,f,1,42.0,26.0,50.0,39.333333333333336
168,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,49.0,39.333333333333336
169,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
170,2011-04-11-11-54-10,use_telephone,f,1,42.0,26.0,48.0,38.666666666666664
171,2011-04-11-11-54-10,use_telephone,f,1,43.0,25.0,48.0,38.666666666666664
172,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,48.0,39.333333333333336
173,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,49.0,39.666666666666664
174,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
175,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,50.0,39.666666666666664
176,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,50.0,40.0
177,2011-04-11-11-54-10,use_telephone,f,1,44.0,27.0,51.0,40.666666666666664
178,2011-04-11-11-54-10,use_telephone,f,1,43.0,26.0,52.0,40.333333333333336
179,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
180,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
181,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,48.0,39.0
182,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,48.0,39.666666666666664
183,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,50.0,41.0
184,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,51.0,41.333333333333336
185,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,48.0,40.333333333333336
186,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
187,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
188,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
189,2011-04-11-11-54-10,use_telephone,f,1,44.0,31.0,49.0,41.333333333333336
190,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
191,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,50.0,40.666666666666664
192,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
193,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
194,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,50.0,40.666666666666664
195,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,50.0,41.0
196,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,49.0,40.333333333333336
197,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
198,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,48.0,39.666666666666664
199,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
200,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
201,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
202,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
203,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
204,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
205,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,50.0,40.666666666666664
206,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
207,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
208,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
209,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
210,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,50.0,41.0
211,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
212,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
213,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,48.0,39.666666666666664
214,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
215,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,49.0,39.333333333333336
216,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
217,2011-04-11-11-54-10,use_telephone,f,1,43.0,26.0,50.0,39.666666666666664
218,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,49.0,40.666666666666664
219,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,49.0,40.666666666666664
220,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
221,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
222,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
223,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
224,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,49.0,39.666666666666664
225,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,49.0,40.333333333333336
226,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,48.0,39.666666666666664
227,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,48.0,40.333333333333336
228,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
229,2011-04-11-11-54-10,use_telephone,f,1,41.0,28.0,50.0,39.666666666666664
230,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,51.0,40.333333333333336
231,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,50.0,40.0
232,2011-04-11-11-54-10,use_telephone,f,1,44.0,27.0,49.0,40.0
233,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,48.0,40.0
234,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,49.0,40.333333333333336
235,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,49.0,39.333333333333336
236,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,51.0,41.333333333333336
237,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,48.0,40.0
238,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,48.0,39.666666666666664
239,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,48.0,39.666666666666664
240,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,48.0,39.0
241,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,49.0,39.666666666666664
242,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,50.0,40.666666666666664
243,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,50.0,39.666666666666664
244,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
245,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,50.0,40.666666666666664
246,2011-04-11-11-54-10,use_telephone,f,1,44.0,30.0,49.0,41.0
247,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
248,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
249,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,50.0,41.0
250,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
251,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
252,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
253,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,49.0,39.666666666666664
254,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
255,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
256,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
257,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
258,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,51.0,41.333333333333336
259,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
260,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
261,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
262,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
263,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
264,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,49.0,40.333333333333336
265,2011-04-11-11-54-10,use_telephone,f,1,43.0,31.0,51.0,41.666666666666664
266,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
267,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,49.0,40.333333333333336
268,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
269,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
270,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
271,2011-04-11-11-54-10,use_telephone,f,1,43.0,31.0,50.0,41.333333333333336
272,2011-04-11-11-54-10,use_telephone,f,1,42.0,31.0,50.0,41.0
273,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,49.0,40.333333333333336
274,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
275,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
276,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
277,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,51.0,41.333333333333336
278,2011-04-11-11-54-10,use_telephone,f,1,43.0,31.0,51.0,41.666666666666664
279,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
280,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,49.0,40.333333333333336
281,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
282,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
283,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
284,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
285,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,51.0,41.0
286,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
287,2011-04-11-11-54-10,use_telephone,f,1,42.0,31.0,50.0,41.0
288,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,48.0,40.333333333333336
289,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
290,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,51.0,41.0
291,2011-04-11-11-54-10,use_telephone,f,1,43.0,31.0,51.0,41.666666666666664
292,2011-04-11-11-54-10,use_telephone,f,1,42.0,31.0,50.0,41.0
293,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
294,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
295,2011-04-11-11-54-10,use_telephone,f,1,44.0,30.0,50.0,41.333333333333336
296,2011-04-11-11-54-10,use_telephone,f,1,41.0,31.0,51.0,41.0
297,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
298,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
299,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
300,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
301,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
302,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
303,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,49.0,40.333333333333336
304,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
305,2011-04-11-11-54-10,use_telephone,f,1,41.0,30.0,52.0,41.0
306,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,52.0,40.666666666666664
307,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,49.0,39.666666666666664
308,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,51.0,41.333333333333336
309,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
310,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
311,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
312,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
313,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
314,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
315,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
316,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,51.0,40.666666666666664
317,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,52.0,41.666666666666664
318,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,52.0,41.0
319,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
320,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,49.0,40.333333333333336
321,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
322,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
323,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
324,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
325,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
326,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
327,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
328,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
329,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,51.0,41.0
330,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
331,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
332,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
333,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
334,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
335,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
336,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
337,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
338,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
339,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
340,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
341,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,51.0,40.333333333333336
342,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
343,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
344,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
345,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
346,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
347,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
348,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,49.0,39.666666666666664
349,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
350,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,49.0,39.666666666666664
351,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
352,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
353,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
354,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
355,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
356,2011-04-11-11-54-10,use_telephone,f,1,41.0,27.0,50.0,39.333333333333336
357,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
358,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
359,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
360,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
361,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,51.0,40.666666666666664
362,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,51.0,40.0
363,2011-04-11-11-54-10,use_telephone,f,1,44.0,27.0,50.0,40.333333333333336
364,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
365,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
366,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
367,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
368,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
369,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
370,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
371,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
372,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
373,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
374,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
375,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
376,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
377,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
378,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
379,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
380,2011-04-11-11-54-10,use_telephone,f,1,43.0,27.0,50.0,40.0
381,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
382,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
383,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
384,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
385,2011-04-11-11-54-10,use_telephone,f,1,41.0,28.0,49.0,39.333333333333336
386,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
387,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
388,2011-04-11-11-54-10,use_telephone,f,1,41.0,26.0,50.0,39.0
389,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
390,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
391,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
392,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
393,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,49.0,40.0
394,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
395,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
396,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
397,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
398,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
399,2011-04-11-11-54-10,use_telephone,f,1,41.0,28.0,50.0,39.666666666666664
400,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
401,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
402,2011-04-11-11-54-10,use_telephone,f,1,41.0,27.0,50.0,39.333333333333336
403,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
404,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
405,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
406,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,51.0,41.0
407,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
408,2011-04-11-11-54-10,use_telephone,f,1,42.0,27.0,51.0,40.0
409,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
410,2011-04-11-11-54-10,use_telephone,f,1,44.0,29.0,50.0,41.0
411,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,51.0,40.333333333333336
412,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,51.0,40.333333333333336
413,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
414,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
415,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,50.0,40.0
416,2011-04-11-11-54-10,use_telephone,f,1,41.0,28.0,50.0,39.666666666666664
417,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
418,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
419,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
420,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
421,2011-04-11-11-54-10,use_telephone,f,1,42.0,28.0,49.0,39.666666666666664
422,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,51.0,40.666666666666664
423,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
424,2011-04-11-11-54-10,use_telephone,f,1,41.0,27.0,50.0,39.333333333333336
425,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
426,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
427,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
428,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
429,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
430,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
431,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
432,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
433,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,51.0,40.666666666666664
434,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,49.0,40.0
435,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
436,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
437,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
438,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
439,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,50.0,41.0
440,2011-04-11-11-54-10,use_telephone,f,1,44.0,28.0,49.0,40.333333333333336
441,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
442,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
443,2011-04-11-11-54-10,use_telephone,f,1,41.0,28.0,50.0,39.666666666666664
444,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,51.0,40.333333333333336
445,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
446,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
447,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
448,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
449,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,50.0,40.666666666666664
450,2011-04-11-11-54-10,use_telephone,f,1,41.0,29.0,50.0,40.0
451,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,51.0,40.666666666666664
452,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
453,2011-04-11-11-54-10,use_telephone,f,1,43.0,28.0,50.0,40.333333333333336
454,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
455,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
456,2011-04-11-11-54-10,use_telephone,f,1,41.0,30.0,51.0,40.666666666666664
457,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,50.0,40.666666666666664
458,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
459,2011-04-11-11-54-10,use_telephone,f,1,43.0,30.0,49.0,40.666666666666664
460,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
461,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,51.0,41.0
462,2011-04-11-11-54-10,use_telephone,f,1,41.0,28.0,50.0,39.666666666666664
463,2011-04-11-11-54-10,use_telephone,f,1,43.0,29.0,49.0,40.333333333333336
464,2011-04-11-11-54-10,use_telephone,f,1,42.0,31.0,48.0,40.333333333333336
465,2011-04-11-11-54-10,use_telephone,f,1,42.0,29.0,50.0,40.333333333333336
466,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,51.0,41.0
467,2011-04-11-11-54-10,use_telephone,f,1,42.0,30.0,51.0,41.0
468,2011-04-11-11-54-10,use_telephone,f,1,41.0,30.0,51.0,40.666666666666664
